participant,date,expName,resp_2.keys,exp,language,step_cont,response,resp_3.keys,l1,l2,prolific,group
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,5,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-35,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,35,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-15,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-5,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,40,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-25,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,15,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,50,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-30,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,10,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-10,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-20,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,50,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,40,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,30,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-10,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,45,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-25,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-30,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-35,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-5,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,20,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,5,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-15,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,25,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,35,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,10,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,15,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,5,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,45,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-25,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-20,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,20,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,35,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-5,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-15,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,50,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,40,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,25,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-35,0,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,15,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-10,0,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,-30,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,10,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd954357541e7448e28d079,2021-01-20_22h38.57.803,English_step1,NA,stops,english,30,1,NA,Spanish,English,5fd954357541e7448e28d079,SE
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-5,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,25,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,45,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,5,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,35,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,30,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-25,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-30,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,20,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,40,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,50,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,15,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-15,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-35,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-10,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,10,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-20,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,50,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-15,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-30,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,30,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-5,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-20,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,20,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-35,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,5,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,25,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,35,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-10,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,40,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,15,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,45,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-25,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,10,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,25,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,40,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,20,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-20,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,35,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-35,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,10,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-15,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,15,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,5,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,50,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,30,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-5,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,45,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-10,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-25,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-30,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,10,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-20,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-10,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-30,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,20,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,25,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,30,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,45,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,35,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-5,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,5,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,40,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-25,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,15,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,50,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-35,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-15,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,5,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-25,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,40,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-10,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-15,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-5,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,35,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,10,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,20,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,25,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,30,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,50,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-35,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,15,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-20,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,45,1,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fd9889065c9f726aeaed2ae,2020-12-29_18h10.02.218,English_step1,NA,stops,english,-30,0,NA,English,Spanish,5fd9889065c9f726aeaed2ae,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,5,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,30,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,40,1,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,50,1,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,15,1,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,20,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-20,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,25,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-25,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,10,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-10,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-15,1,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,35,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-30,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-5,1,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-35,1,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,45,1,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,15,1,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,45,1,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-25,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-15,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,35,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-30,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,-35,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,20,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
5fe1788f2178d1c1b4af5bbd,2020-12-30_17h40.09.046,English_step1,NA,stops,english,50,0,NA,English,Spanish,5fe1788f2178d1c1b4af5bbd,ES
